img,labels,pred,prediction tag,labels bin,percent labelled,accuracy,mPrecision,mRecall,mIoU,mF1,img file,gt file,labels file,pred file
TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000,TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1,TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_UNI,UNI,1,0.882688,0.78021824,0.5126782617788693,0.7532794193666686,0.4118031187665839,0.5484742828351439,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_UNI.tif
TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000,TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1,TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_DINOv2,DINOv2,1,0.882688,0.86468864,0.5658360067146442,0.8299033316354487,0.4894595077282527,0.6022714523511516,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_DINOv2.tif
TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000,TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1,TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_VGG16_l-0_s-1-2,VGG16_l-0_s-1-2,1,0.882688,0.70954496,0.4217871025588428,0.65288999019845,0.3218350505410196,0.4403159945867533,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_VGG16_l-0_s-1-2.tif
TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000,TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1,TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_ILA,ILA,1,0.882688,0.79573568,0.5022606609183129,0.7526096227585305,0.4116713045554848,0.5370989428629256,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SK-DX1_xmin45749_ymin25055_MPP-0.2500_crop-750-2000-750-2000_perc-1_ILA.tif
TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_UNI,UNI,1,0.956032,0.84769472,0.60579646958981,0.5855395422500914,0.4339976634473845,0.5777534092588383,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_UNI.tif
TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_DINOv2,DINOv2,1,0.956032,0.87234944,0.6748990165161661,0.8131970553359062,0.5766530808567555,0.7130726311894593,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_DINOv2.tif
TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_VGG16_l-0_s-1-2,VGG16_l-0_s-1-2,1,0.956032,0.75296896,0.3706852763991679,0.4899102063201979,0.27961162188986,0.3953589526897609,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_VGG16_l-0_s-1-2.tif
TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_ILA,ILA,1,0.956032,0.83065472,0.4848584113246916,0.603100882847397,0.3840303083518881,0.5207851928448172,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500_crop-2000-3250-0-1250_perc-1_ILA.tif
TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1,TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1,TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_UNI,UNI,1,0.9424499599679744,0.7046821457165733,0.7627275421379899,0.6790631196876179,0.5631738603954952,0.708382879562685,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_UNI.tif
TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1,TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1,TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_DINOv2,DINOv2,1,0.9424499599679744,0.8336666132906325,0.7874050935904224,0.8564325675792837,0.6990097163353164,0.814524985251782,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_DINOv2.tif
TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1,TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1,TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_VGG16_l-0_s-1-2,VGG16_l-0_s-1-2,1,0.9424499599679744,0.615191032826261,0.5435302166450336,0.5685098784088454,0.4155575335812663,0.5477929062980442,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_VGG16_l-0_s-1-2.tif
TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1,TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1,TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_ILA,ILA,1,0.9424499599679744,0.7239993594875901,0.6615237659330508,0.7048266026035986,0.5387930795289543,0.6769244912676464,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500_crop-2250-3500--1250--1_perc-1_ILA.tif
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850,TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1,TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_UNI,UNI,1,0.944384,0.5551648,0.5326861881172423,0.4603959763277054,0.3307241660153039,0.4828821095512441,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_UNI.tif
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850,TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1,TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_DINOv2,DINOv2,1,0.944384,0.68627264,0.6915702168716628,0.6974769873802821,0.5378286545261098,0.6876684152709739,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_DINOv2.tif
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850,TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1,TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_VGG16_l-0_s-1-2,VGG16_l-0_s-1-2,1,0.944384,0.47293952,0.3419652493121927,0.3524341566382907,0.2243178916880845,0.3420653019475134,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_VGG16_l-0_s-1-2.tif
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850,TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1,TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_ILA,ILA,1,0.944384,0.56680896,0.4550476871394986,0.4587859210667067,0.3074577930009174,0.4492625299128577,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_GT.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_LABELS.tif,/imaging.data/rschwob/24-07_histo_segmentations/data/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_crop-850-2100-600-1850_perc-1_ILA.tif
